url,name,sku,selling_price,original_price,currency,availability,color,category,source,source_website,breadcrumbs,description,brand,images,country,language,average_rating,reviews_count,crawled_at
https://www.adidas.com/us/vintage-airliner-luxe-shopper-bag/GN3064.html,Vintage Airliner Luxe Shopper Bag,GN3064,41,$58,USD,InStock,Black,Accessories,adidas United States,https://www.adidas.com,Originals/Accessories,"Slouchy sweat pants or business wear? Whatever your travel attire, this adidas airliner bag adds sophistication to your look with a patent leather build and brand pride in three different languages. Carry handles and a shoulder strap offer versatile carry.",adidas,GN3064_1.jpg~GN3064_2.jpg~GN3064_3.jpg~GN3064_4.jpg~GN3064_5.jpg~GN3064_6.jpg,USA,en,4.7,132,2021-10-23 17:50:52.066702
https://www.adidas.com/us/zx-1k-boost-shoes/H00429.html,ZX 1K Boost Shoes,H00429,77,$110,USD,InStock,Beige,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"The ZX line pioneered a new approach to speed. It raised the bar in comfort and style. Now, it's taking on cool weather. Made with a winterized sole and suede overlays, these adidas shoes keep your stride steady and your feet warm as you cruise through chilly days in the city. Reflective details ensure your style always shines. Plus, double the comfort with EVA and Boost underfoot. 

This product is made with recycled content as part of our ambition to end plastic waste. 20% of pieces used to make the upper are made with minimum 50% recycled content.",adidas,H00429_1.jpg~H00429_2.jpg~H00429_3.jpg~H00429_4.jpg~H00429_5.jpg~H00429_6.jpg~H00429_7.jpg~H00429_8.jpg~H00429_9.jpg~H00429_10.jpg~H00429_11.jpg,USA,en,5.0,1,2021-10-23 17:50:52.287054
https://www.adidas.com/us/santiago-lunch-bag/EX6532.html,Santiago Lunch Bag,EX6532,20,$25,USD,InStock,Black,Accessories,adidas United States,https://www.adidas.com,Training/Accessories,"Training takes work. Pack up this adidas lunch bag and keep your body refueled and recharged. Insulated to keep your lunch cool, it's got a roomy main pocket and a front pocket for easy access to snacks. A clip on the top lets you attach it to another bag so you never leave it behind. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,EX6532_1.jpg~EX6532_2.jpg~EX6532_3.jpg~EX6532_4.jpg~EX6532_5.jpg~EX6532_6.jpg~EX6532_7.jpg,USA,en,5.0,51,2021-10-23 17:50:52.399063
https://www.adidas.com/us/waist-bag/H17991.html,Waist Bag,H17991,32,$45,USD,InStock,Multicolor,Accessories,adidas United States,https://www.adidas.com,Women/Accessories,"Vintage dress paired with fresh sneakers? Yes, please. Your look is all about blending modern with vintage. Based on an iconic silhouette from the archive, this adidas waist bag remixes the past for today with a reimagined shape and a colorful, lenticular material. So go ahead, wear it on the front or back. Either way, the colors shift as they catch the light. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,H17991_1.jpg~H17991_2.jpg~H17991_3.jpg~H17991_4.jpg~H17991_5.jpg~H17991_6.jpg,USA,en,4.6,7,2021-10-23 17:50:52.656808
https://www.adidas.com/us/adilette-comfort-slides/GV9695.html,Adilette Comfort Slides,GV9695,28,$35,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,Slip into these men's slides for easy-to-wear comfort. A contoured footbed features Cloudfoam Plus for a super-soft cushioned feel. The bandage-style upper features an adidas Badge of Sport that shows your brand love.,adidas,GV9695_1.jpg~GV9695_2.jpg~GV9695_3.jpg~GV9695_4.jpg~GV9695_5.jpg~GV9695_6.jpg~GV9695_7.jpg~GV9695_8.jpg~GV9695_9.jpg,USA,en,4.7,7291,2021-10-23 17:50:52.759764
https://www.adidas.com/us/santiago-lunch-bag/EX6530.html,Santiago Lunch Bag,EX6530,20,$25,USD,InStock,Grey,Accessories,adidas United States,https://www.adidas.com,Training/Accessories,"Training takes work. Pack up this adidas lunch bag and keep your body refueled and recharged. Insulated to keep your lunch cool, it's got a roomy main pocket and a front pocket for easy access to snacks. A clip on the top lets you attach it to another bag so you never leave it behind. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,EX6530_1.jpg~EX6530_2.jpg~EX6530_3.jpg~EX6530_4.jpg~EX6530_5.jpg~EX6530_6.jpg~EX6530_7.jpg,USA,en,5.0,51,2021-10-23 17:50:52.874518
https://www.adidas.com/us/adilette-comfort-slides/FY8836.html,Adilette Comfort Slides,FY8836,24,$30,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,"There's nothing complicated about these kids' adidas slides. Comfort and style go hand-in-hand in simple slip-on sandals that are perfect for a day at the pool, lounging at home or whatever other low-key plans your kid comes up with.",adidas,FY8836_1.jpg~FY8836_2.jpg~FY8836_3.jpg~FY8836_4.jpg~FY8836_5.jpg~FY8836_6.jpg~FY8836_7.jpg~FY8836_8.jpg,USA,en,4.8,84,2021-10-23 17:50:52.998523
https://www.adidas.com/us/originals-x-kevin-lyons-sst-set/H22615.html,Originals x Kevin Lyons SST Set,H22615,44,$55,USD,OutOfStock,Black,Clothing,adidas United States,https://www.adidas.com,Kids/Clothing,"Little ones have a knack for fearlessly being themselves. That's what the playful monsters on this toddlers' adidas set are all about. Created with NY-based illustrator Kevin Lyons, they burst with color as a celebration of your kiddo's curious mind and original spirit. The matching top and bottom make daily style easy so they can get dressed fast and start exploring the world. 

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,H22615_1.jpg~H22615_2.jpg~H22615_3.jpg~H22615_4.jpg~H22615_5.jpg~H22615_6.jpg~H22615_7.jpg~H22615_8.jpg,USA,en,4.8,16,2021-10-23 17:50:53.117523
https://www.adidas.com/us/grand-court-shoes/H04549.html,Grand Court Shoes,H04549,52,$65,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,Tennis shoe style reached a pinnacle in the 1970s and has never looked back. Bring some heritage vibes to your daily-wear wardrobe with these adidas shoes. Coated leather is durable with a premium finish. The rubber outsole completes the throwback look.,adidas,H04549_1.jpg~H04549_2.jpg~H04549_3.jpg~H04549_4.jpg~H04549_5.jpg~H04549_6.jpg~H04549_7.jpg~H04549_8.jpg~H04549_9.jpg,USA,en,4.7,838,2021-10-23 17:50:53.229632
https://www.adidas.com/us/adicolor-snap-case-iphone-x/EY1191.html,Adicolor Snap Case iPhone X,EY1191,21,$30,USD,InStock,Black,Accessories,adidas United States,https://www.adidas.com,Originals/Accessories,"An Originals-style classic done in flexible TPU, this phone case has a two-tone look. It has authentic adidas attitude with a contrast Trefoil logo on the front and a tonal primary color look.",adidas,EY1191_1.jpg~EY1191_2.jpg~EY1191_3.jpg~EY1191_4.jpg,USA,en,4.8,12,2021-10-23 17:50:54.095949
https://www.adidas.com/us/adilette-comfort-slides/FZ1700.html,Adilette Comfort Slides,FZ1700,32,$40,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Swim/Shoes,"These adidas slide-in sandals have looks so good you'll want to rock them for all-day wear, not just in the locker room. They're super comfortable thanks to the contoured footbed and cozy jelly bandage strap that keeps things in place. 

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,FZ1700_1.jpg~FZ1700_2.jpg~FZ1700_3.jpg~FZ1700_4.jpg~FZ1700_5.jpg~FZ1700_6.jpg~FZ1700_7.jpg~FZ1700_8.jpg,USA,en,4.7,7291,2021-10-23 17:50:54.198134
https://www.adidas.com/us/samba-shoes/GZ7040.html,Samba shoes,GZ7040,63,$90,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Originals/Shoes,"This silhouette is a true reflection of sport meets style. Once an indoor football shoe, the model is now a timeless lifestyle icon. This colorway pairs minimal design with a subtle tie dye print across 3-Stripes branding and on the heel tab. ​

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content.",adidas,GZ7040_1.jpg~GZ7040_2.jpg~GZ7040_3.jpg~GZ7040_4.jpg~GZ7040_5.jpg~GZ7040_6.jpg~GZ7040_7.jpg~GZ7040_8.jpg~GZ7040_9.jpg~GZ7040_10.jpg,USA,en,4.7,1891,2021-10-23 17:50:54.416798
https://www.adidas.com/us/adilette-shower-slides/GZ1013.html,Adilette Shower Slides,GZ1013,20,$25,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Slip on and go. These slides mix 3-Stripes style with a comfortable cloudfoam unitsole, which combines the midsole with the outsole for superior cushioning. Finished with a bold linear logo on the side.",adidas,GZ1013_1.jpg~GZ1013_2.jpg~GZ1013_3.jpg~GZ1013_4.jpg~GZ1013_5.jpg~GZ1013_6.jpg~GZ1013_7.jpg~GZ1013_8.jpg,USA,en,4.5,5815,2021-10-23 17:50:54.518212
https://www.adidas.com/us/adicolor-snap-case-iphone-x/EY1181.html,Adicolor Snap Case iPhone X,EY1181,21,$30,USD,InStock,Green,Accessories,adidas United States,https://www.adidas.com,Originals/Accessories,"An Originals-style classic done in flexible TPU, this phone case has a two-tone look. It has authentic adidas attitude with a contrast Trefoil logo on the front and a tonal primary color look.",adidas,EY1181_1.jpg~EY1181_2.jpg~EY1181_3.jpg~EY1181_4.jpg,USA,en,4.8,12,2021-10-23 17:50:54.605156
https://www.adidas.com/us/adilette-comfort-sandals/GV9714.html,Adilette Comfort Sandals,GV9714,28,$35,USD,InStock,Pink,Shoes,adidas United States,https://www.adidas.com,Swim/Shoes,"Slide feet first into comfort. With a classic design, these adidas slides are the epitome of versatility and laid-back vibes. A contoured footbed delivers plush cushioning. A stylish bandage upper features adidas branding.",adidas,GV9714_1.jpg~GV9714_2.jpg~GV9714_3.jpg~GV9714_4.jpg~GV9714_5.jpg~GV9714_6.jpg~GV9714_7.jpg~GV9714_8.jpg~GV9714_9.jpg,USA,en,4.7,7291,2021-10-23 17:50:54.683549
https://www.adidas.com/us/grand-court-shoes/GV7149.html,Grand Court Shoes,GV7149,52,$65,USD,InStock,Green,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,You don't have to be a tennis fan to love the sport's heritage style. These adidas shoes bring the iconic looks of the '70s to your modern everyday wardrobe. The leather upper is durable with a premium feel. The 3-Stripes complete the throwback vibe.,adidas,GV7149_1.jpg~GV7149_2.jpg~GV7149_3.jpg~GV7149_4.jpg~GV7149_5.jpg~GV7149_6.jpg~GV7149_7.jpg,USA,en,4.7,838,2021-10-23 17:50:54.789398
https://www.adidas.com/us/adilette-shower-slides/GZ1008.html,Adilette Shower Slides,GZ1008,20,$25,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Slip on and go. These slides mix 3-Stripes style with a comfortable cloudfoam unitsole, which combines the midsole with the outsole for superior cushioning. Finished with a bold linear logo on the side.",adidas,GZ1008_1.jpg~GZ1008_2.jpg~GZ1008_3.jpg~GZ1008_4.jpg~GZ1008_5.jpg~GZ1008_6.jpg~GZ1008_7.jpg~GZ1008_8.jpg~GZ1008_9.jpg,USA,en,4.5,5815,2021-10-23 17:50:54.902884
https://www.adidas.com/us/adilette-comfort-sandals/GV9713.html,Adilette Comfort Sandals,GV9713,28,$35,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Swim/Shoes,"Slide feet first into comfort. With a classic design, these adidas slides are the epitome of versatility and laid-back vibes. A contoured footbed delivers plush cushioning. A stylish bandage upper features adidas branding.",adidas,GV9713_1.jpg~GV9713_2.jpg~GV9713_3.jpg~GV9713_4.jpg~GV9713_5.jpg~GV9713_6.jpg~GV9713_7.jpg~GV9713_8.jpg~GV9713_9.jpg,USA,en,4.7,7291,2021-10-23 17:50:55.076643
https://www.adidas.com/us/samba-og-shoes/GX1024.html,Samba OG Shoes,GX1024,81,$90,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Originals/Shoes,"You don't have to step out on the pitch to rock the clean, classic look of adidas Samba shoes. First designed as a grippy, cold-weather soccer shoe, today's Samba is just as much of an icon in the city as it was on the field back when. Throwback colors and lettering let you honor the original version every time you lace up.",adidas,GX1024_1.jpg~GX1024_2.jpg~GX1024_3.jpg~GX1024_4.jpg~GX1024_5.jpg~GX1024_6.jpg~GX1024_7.jpg~GX1024_8.jpg~GX1024_9.jpg~GX1024_10.jpg,USA,en,4.7,1891,2021-10-23 17:50:55.178518
https://www.adidas.com/us/advantage-eco-shoes/GZ2792.html,Advantage Eco Shoes,GZ2792,56,$70,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Embrace your greener side. These tennis-inspired shoes have a clean, minimalist style that highlights their use of recycled materials. The speckled outsole owes its varied hues to the recycled PU pellets held within, giving new life to old things.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,GZ2792_1.jpg~GZ2792_2.jpg~GZ2792_3.jpg~GZ2792_4.jpg~GZ2792_5.jpg~GZ2792_6.jpg~GZ2792_7.jpg~GZ2792_8.jpg~GZ2792_9.jpg,USA,en,4.6,619,2021-10-23 17:50:55.760102
https://www.adidas.com/us/samba-og-shoes/GZ7039.html,Samba OG Shoes,GZ7039,63,$90,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Originals/Shoes,"The original adidas Samba first hit the football pitch in 1950. Over the past 70 years, every generation has made these shoes their own. There's just something special about the low-profile shape and retro details. Of course, timeless doesn't mean static. This pair features fresh colors and graphics along the serrated 3-Stripes and heel tab. And the best part? It's designed with the future in mind.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of upper is recycled content. No virgin polyester.",adidas,GZ7039_1.jpg~GZ7039_2.jpg~GZ7039_3.jpg~GZ7039_4.jpg~GZ7039_5.jpg~GZ7039_6.jpg~GZ7039_7.jpg~GZ7039_8.jpg~GZ7039_9.jpg~GZ7039_10.jpg,USA,en,4.7,1891,2021-10-23 17:50:55.846930
https://www.adidas.com/us/classic-next-generation-athlete-backpack/GU1737.html,Classic Next Generation Athlete Backpack,GU1737,35,$50,USD,InStock,Green,Accessories,adidas United States,https://www.adidas.com,Training/Accessories,"Train. Work. Chill. Create. All in a day's routine. With a roomy main compartment and lots of pockets, this adidas backpack keeps you on track and organized through your busy schedule. Durable ripstop stands up to wear and tear, and a padded laptop compartment gives you quick access to your technology. The drawcord-plus-flap closure ensures your valuables stay secure. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,GU1737_1.jpg~GU1737_2.jpg~GU1737_3.jpg~GU1737_4.jpg~GU1737_5.jpg~GU1737_6.jpg,USA,en,4.9,28,2021-10-23 17:50:55.934456
https://www.adidas.com/us/real-madrid-scarf/GU0074.html,Real Madrid Scarf,GU0074,18,$22,USD,InStock,White,Accessories,adidas United States,https://www.adidas.com,Soccer/Accessories,Soccer support with frills. Hold your club colors high with this adidas Real Madrid Scarf. It has traditional fringe on either end and the club's name and badge front and center. The soft knit fabric ensures you keep reaching for it well beyond match day.,adidas,GU0074_1.jpg~GU0074_2.jpg~GU0074_3.jpg,USA,en,4.8,5,2021-10-23 17:50:56.138438
https://www.adidas.com/us/court-rallye-slip-shoes/FY4553.html,Court Rallye Slip Shoes,FY4553,44,$55,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Originals/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,FY4553_1.jpg~FY4553_2.jpg~FY4553_3.jpg~FY4553_4.jpg~FY4553_5.jpg~FY4553_6.jpg~FY4553_7.jpg~FY4553_8.jpg,USA,en,4.5,449,2021-10-23 17:50:56.232285
https://www.adidas.com/us/sport-duffel-bag/GU3145.html,Sport Duffel Bag,GU3145,40,$50,USD,InStock,Burgundy,Accessories,adidas United States,https://www.adidas.com,Women/Accessories,"Grab your gear and go. This adidas duffel bag gives you plenty of room and pockets to organize and access your training essentials. Carry it two ways with a shoulder strap and handles. Adjust the straps and handles to make them more comfortable. Two-tone color keeps your look chic.

This product is made with Primegreen, a series of high-performance recycled materials.",adidas,GU3145_1.jpg~GU3145_2.jpg~GU3145_3.jpg~GU3145_4.jpg~GU3145_5.jpg~GU3145_6.jpg,USA,en,5.0,3,2021-10-23 17:50:56.311027
https://www.adidas.com/us/advantage-shoes/EF0211.html,Advantage Shoes,EF0211,40,$50,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,Comfort off the court. These kids' tennis-inspired shoes have a smooth leather-like upper with perforated 3-Stripes. A plush sockliner cushions their every step.,adidas,EF0211_1.jpg~EF0211_2.jpg~EF0211_3.jpg~EF0211_4.jpg~EF0211_5.jpg~EF0211_6.jpg~EF0211_7.jpg~EF0211_8.jpg~EF0211_9.jpg~EF0211_10.jpg,USA,en,4.8,545,2021-10-23 17:50:56.394490
https://www.adidas.com/us/classic-next-generation-athlete-backpack/GU0870.html,Classic Next Generation Athlete Backpack,GU0870,35,$50,USD,InStock,Black,Accessories,adidas United States,https://www.adidas.com,Training/Accessories,"Train. Work. Chill. Create. All in a day's routine. With a roomy main compartment and lots of pockets, this adidas backpack keeps you on track and organized through your busy schedule. Durable ripstop stands up to wear and tear, and a padded laptop compartment gives you quick access to your technology. The drawcord-plus-flap closure ensures your valuables stay secure. 

This product is made with recycled content as part of our ambition to end plastic waste.",adidas,GU0870_1.jpg~GU0870_2.jpg~GU0870_3.jpg~GU0870_4.jpg~GU0870_5.jpg~GU0870_6.jpg,USA,en,4.9,28,2021-10-23 17:50:56.485662
https://www.adidas.com/us/ozweego-shoes/H04260.html,OZWEEGO Shoes,H04260,77,$110,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"No need to announce your arrival when you have these adidas OZWEEGO Shoes laced on. Their bold, bulky build does all the talking for you. The retro-inspired sneakers also go ahead and take care of your comfort, kindly provided by the dreamy Adiprene cushioning and an EVA midsole.",adidas,H04260_1.jpg~H04260_2.jpg~H04260_3.jpg~H04260_4.jpg~H04260_5.jpg~H04260_6.jpg~H04260_7.jpg~H04260_8.jpg~H04260_9.jpg~H04260_10.jpg,USA,en,4.8,332,2021-10-23 17:50:56.582727
https://www.adidas.com/us/court-rallye-slip-shoes/H05006.html,Court Rallye Slip Shoes,H05006,50,$55,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Originals/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,H05006_1.jpg~H05006_2.jpg~H05006_3.jpg~H05006_4.jpg~H05006_5.jpg~H05006_6.jpg~H05006_7.jpg~H05006_8.jpg,USA,en,4.5,449,2021-10-23 17:50:56.671335
https://www.adidas.com/us/nizza-shoes/GZ8656.html,Nizza Shoes,GZ8656,52,$65,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Men/Shoes,"Slam dunk your street style. These adidas Nizza Shoes are a reissue of the classic 1978 B-ball trainers. The canvas upper keeps it real, and real soft. The signature toe bumper polishes off the look. Game on.",adidas,GZ8656_1.jpg~GZ8656_2.jpg~GZ8656_3.jpg~GZ8656_4.jpg~GZ8656_5.jpg~GZ8656_6.jpg~GZ8656_7.jpg~GZ8656_8.jpg~GZ8656_9.jpg,USA,en,4.6,1050,2021-10-23 17:50:56.768597
https://www.adidas.com/us/ozweego-shoes/H04259.html,OZWEEGO Shoes,H04259,77,$110,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"No need to announce your arrival when you have these adidas OZWEEGO Shoes laced on. Their bold, bulky build does all the talking for you. The retro-inspired sneakers also go ahead and take care of your comfort, kindly provided by the dreamy Adiprene cushioning and an EVA midsole.",adidas,H04259_1.jpg~H04259_2.jpg~H04259_3.jpg~H04259_4.jpg~H04259_5.jpg~H04259_6.jpg~H04259_7.jpg~H04259_8.jpg~H04259_9.jpg~H04259_10.jpg,USA,en,4.8,332,2021-10-23 17:50:57.382582
https://www.adidas.com/us/adilette-aqua-slides/FY8103.html,Adilette Aqua Slides,FY8103,20,$25,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,An iconic style for slick surfaces. These quick-drying slides flash 3-Stripes across the bandage-style upper. Plush cushioning in the footbed provides the ultimate in comfort in and out of the shower.,adidas,FY8103_1.jpg~FY8103_2.jpg~FY8103_3.jpg~FY8103_4.jpg~FY8103_5.jpg~FY8103_6.jpg~FY8103_7.jpg~FY8103_8.jpg~FY8103_9.jpg,USA,en,4.6,2274,2021-10-23 17:50:57.469755
https://www.adidas.com/us/grand-court-shoes/GZ7610.html,Grand Court Shoes,GZ7610,35,$50,USD,InStock,Grey,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,A modern update to '70s style. These court-inspired shoes have a smooth leather-like upper with contrast 3-Stripes. A lightweight sockliner provides comfort as they take on their day.,adidas,GZ7610_1.jpg~GZ7610_2.jpg~GZ7610_3.jpg~GZ7610_4.jpg~GZ7610_5.jpg~GZ7610_6.jpg~GZ7610_7.jpg~GZ7610_8.jpg,USA,en,4.8,463,2021-10-23 17:50:57.555755
https://www.adidas.com/us/adilette-aqua-slides/FY8107.html,Adilette Aqua Slides,FY8107,20,$25,USD,InStock,Pink,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,An iconic style for slick surfaces. These quick-drying slides flash 3-Stripes across the bandage-style upper. Plush cushioning in the footbed provides the ultimate in comfort in and out of the shower.,adidas,FY8107_1.jpg~FY8107_2.jpg~FY8107_3.jpg~FY8107_4.jpg~FY8107_5.jpg~FY8107_6.jpg~FY8107_7.jpg~FY8107_8.jpg~FY8107_9.jpg,USA,en,4.6,2274,2021-10-23 17:50:57.747857
https://www.adidas.com/us/advantage-shoes/FY8875.html,Advantage Shoes,FY8875,40,$50,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,Comfort off the court. These kids' tennis-inspired shoes have a smooth leather-like upper with perforated 3-Stripes. A plush sockliner cushions their every step.,adidas,FY8875_1.jpg~FY8875_2.jpg~FY8875_3.jpg~FY8875_4.jpg~FY8875_5.jpg~FY8875_6.jpg~FY8875_7.jpg~FY8875_8.jpg~FY8875_9.jpg,USA,en,4.8,545,2021-10-23 17:50:57.838694
https://www.adidas.com/us/hoops-2.0-mid-shoes/H01063.html,Hoops 2.0 Mid Shoes,H01063,44,$55,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Kids/Shoes,"Built for the hardwood, ready for the playground. These kids' shoes bring a basketball-inspired style to active little feet. Made with a leather-like upper, the mid-cut design adds extra support. Contrast 3-Stripes stand out on the sides.",adidas,H01063_1.jpg~H01063_2.jpg~H01063_3.jpg~H01063_4.jpg~H01063_5.jpg~H01063_6.jpg~H01063_7.jpg~H01063_8.jpg,USA,en,4.8,234,2021-10-23 17:50:57.922595
https://www.adidas.com/us/climacool-vento-shoes/GY4944.html,Climacool Vento Shoes,GY4944,98,$140,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Running/Shoes,"Don't shrink away from the sun. Harness its energy as you hit the pavement in these adidas running shoes. The super breathable mesh upper with HEAT.RDY maximizes airflow so you stay cool and ventilated even when the temperature rises and the heat builds. Segmented Boost cushioning returns energy with every take-off and landing, keeping your legs fresh and your mind free to focus on the clear blue skies.",adidas,GY4944_1.jpg~GY4944_2.jpg~GY4944_3.jpg~GY4944_4.jpg~GY4944_5.jpg~GY4944_6.jpg~GY4944_7.jpg~GY4944_8.jpg~GY4944_9.jpg~GY4944_10.jpg~GY4944_11.jpg~GY4944_12.jpg,USA,en,4.6,491,2021-10-23 17:50:58.018127
https://www.adidas.com/us/adilette-aqua-slides/FY8106.html,Adilette Aqua Slides,FY8106,20,$25,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,An iconic style for slick surfaces. These quick-drying slides flash 3-Stripes across the bandage-style upper. Plush cushioning in the footbed provides the ultimate in comfort in and out of the shower.,adidas,FY8106_1.jpg~FY8106_2.jpg~FY8106_3.jpg~FY8106_4.jpg~FY8106_5.jpg~FY8106_6.jpg~FY8106_7.jpg~FY8106_8.jpg~FY8106_9.jpg,USA,en,4.6,2274,2021-10-23 17:50:58.189742
https://www.adidas.com/us/court-rallye-slip-shoes/H05007.html,Court Rallye Slip Shoes,H05007,44,$55,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Originals/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,H05007_1.jpg~H05007_2.jpg~H05007_3.jpg~H05007_4.jpg~H05007_5.jpg~H05007_6.jpg~H05007_7.jpg~H05007_8.jpg,USA,en,4.5,449,2021-10-23 17:50:58.266383
https://www.adidas.com/us/court-rallye-slip-shoes/FY4551.html,Court Rallye Slip Shoes,FY4551,44,$55,USD,InStock,Black,Shoes,adidas United States,https://www.adidas.com,Originals/Shoes,"Nothing says low-key like a slip-on. Clean, simple and packed with adidas Skateboarding DNA, these Court Rallye shoes are everything you need and nothing you don't. Their canvas upper feels extra comfy with a padded ankle collar, and the flexible vulcanized outsole grips city streets.

Our cotton products support more sustainable cotton farming.",adidas,FY4551_1.jpg~FY4551_2.jpg~FY4551_3.jpg~FY4551_4.jpg~FY4551_5.jpg~FY4551_6.jpg~FY4551_7.jpg~FY4551_8.jpg,USA,en,4.5,449,2021-10-23 17:50:58.462515
https://www.adidas.com/us/climacool-vento-shoes/G54899.html,Climacool Vento Shoes,G54899,98,$140,USD,InStock,Blue,Shoes,adidas United States,https://www.adidas.com,Running/Shoes,"Running isn't without its challenges, no matter where you're at. That's what makes the little victories so much sweeter. Whatever comes up, push through in these adidas Vento Shoes with HEAT.RDY. The highly breathable mesh upper and vents in the midsole circulate airflow to balance the building heat. Boost cushioning energizes your stride and takes comfort to the next level. Something you know all about.

This product is made with Primegreen, a series of high-performance recycled materials. 50% of the upper is recycled content. No virgin polyester.",adidas,G54899_1.jpg~G54899_2.jpg~G54899_3.jpg~G54899_4.jpg~G54899_5.jpg~G54899_6.jpg~G54899_7.jpg~G54899_8.jpg,USA,en,4.6,491,2021-10-23 17:50:58.967605
https://www.adidas.com/us/how-we-do-long-tights/H29905.html,How We Do Long Tights,H29905,60,$75,USD,InStock,Grey,Clothing,adidas United States,https://www.adidas.com,Women/Clothing,"Pull on your adidas super suit and fly through your city. The first piece you pull out of your closet and the last piece you take off, the staple piece of every run are the tights. Regulate temperature throughout your workout with moisture-wicking fabric. Mesh inserts in sensitive heat zones increase airflow.",adidas,H29905_1.jpg~H29905_2.jpg~H29905_3.jpg~H29905_4.jpg~H29905_5.jpg~H29905_6.jpg,USA,en,4.7,45,2021-10-23 17:50:59.136223
https://www.adidas.com/us/comfort-flip-flops/FY8656.html,Comfort Flip-Flops,FY8656,24,$30,USD,InStock,White,Shoes,adidas United States,https://www.adidas.com,Women/Shoes,"Enjoy sunny days in the sand or on the pool deck. These thong sandals pamper your feet with a plush, quick-drying footbed. A rugged outsole delivers durability while the contrasting 3-Stripes provide a sporty look.",adidas,FY8656_1.jpg~FY8656_2.jpg~FY8656_3.jpg~FY8656_4.jpg~FY8656_5.jpg~FY8656_6.jpg~FY8656_7.jpg~FY8656_8.jpg~FY8656_9.jpg,USA,en,4.5,245,2021-10-23 17:50:59.221256
https://www.adidas.com/us/classic-superlite-super-no-show-socks-6-pairs/EX6854.html,Classic Superlite Super-No-Show Socks 6 Pairs,EX6854,16,$20,USD,InStock,Multicolor,Accessories,adidas United States,https://www.adidas.com,Men/Accessories,"No bunching. No slipping. No showing. Keep these adidas socks right where you want them, and enjoy dry, comfy feet all day. When you finally kick off your shoes, you'll be rewarded with the sight of a Trefoil logo and the knowledge that you have five more clean pairs to choose from for tomorrow.",adidas,EX6854_1.jpg~EX6854_2.jpg~EX6854_3.jpg~EX6854_4.jpg,USA,en,4.9,76,2021-10-23 17:50:59.416124
